Transaction Hash,Date,Quarter,From,To,Category,Amount,Asset,Value
0x9c05c77c493b65bbe3328ba4e83059c96b3f99b8222395b8508c4821b357fc95,2022-05-03,2022Q2,DAO Wallet,Airdrop,Airdrop,159.66007030226072,ENS,3505.74
0x0bd454e82e4934785b85a3485667eff6321450a036d9832e8071f3d58e60659b,2022-05-03,2022Q2,DAO Wallet,Airdrop,Airdrop,122.09093086632748,ENS,2680.82
0x8088b53c528959870722176aaa48f3bb8504af839c4b03f1cb7059b818c5d5b1,2022-05-03,2022Q2,DAO Wallet,Airdrop,Airdrop,88.75845161385999,ENS,1948.92
0x877254f5b9b8cd805ca3d154626105c9f52bedf55ec6f211d07f94ba10efe75a,2022-05-03,2022Q2,DAO Wallet,Airdrop,Airdrop,67.08174986544793,ENS,1472.95
0x87cc0332577f2a4bae47d950dc46dca5851b762a8feda012787f777c75d24803,2022-05-04,2022Q2,DAO Wallet,Airdrop,Airdrop,465.3938690227002,ENS,10400.56
0xf87f81f1d80c4e0ac782652fbfe898a5ca48e3008c2db2eef2516a704fcde4d3,2022-05-04,2022Q2,DAO Wallet,Airdrop,Airdrop,287.806915793342,ENS,6431.87
0xddec3805bc492930777d1a30403afc0437429ef6601d00586d5ab16130720f47,2022-05-04,2022Q2,DAO Wallet,Airdrop,Airdrop,181.71811312186497,ENS,4061.01
0x1ef8072532448a4bc5da27642a8528d15839f991cd1a1641c798f46e2f6ad55d,2022-05-04,2022Q2,DAO Wallet,Airdrop,Airdrop,104.032343797063,ENS,2324.9
0x3a95f40a5ffd2056dfc1ec115e16c5479dc003db09bed4ebcb8938f4b9744c90,2022-05-04,2022Q2,DAO Wallet,Airdrop,Airdrop,99.30381672584781,ENS,2219.23
0xc901cb26b7a76567a97b7ef9016f3c67a95e92d75b78d06ee60d441908f97a98,2022-05-04,2022Q2,DAO Wallet,Airdrop,Airdrop,74.41103679793318,ENS,1662.93
0x75ba0f657a32d146d2c4061f6c07d8cd151abce11d6c7b450ab5945723b0022f,2022-05-05,2022Q2,DAO Wallet,Airdrop,Airdrop,51.07807540532966,ENS,968.32
0x665e628f60e525a20d8a855aeeed7aa470b580efc66da2cfef1bf6af0e322e7a,2022-05-06,2022Q2,Community WG,10k Club,Discretionary,150.0,ENS,3991.5
0x665e628f60e525a20d8a855aeeed7aa470b580efc66da2cfef1bf6af0e322e7a,2022-05-06,2022Q2,Community WG,10k Club,Discretionary,0.95,ETH,2557.4759999999997
0x78473dbf2ab8912330e86353359101d41c6a58eb9cdbc51047cf13bbf9758b23,2022-05-09,2022Q2,Ecosystem,slobo.eth,Salaries,7000.0,USDC,7000.0
0x78473dbf2ab8912330e86353359101d41c6a58eb9cdbc51047cf13bbf9758b23,2022-05-09,2022Q2,Ecosystem,ginge.eth,Salaries,6500.0,USDC,6500.0
0x78473dbf2ab8912330e86353359101d41c6a58eb9cdbc51047cf13bbf9758b23,2022-05-09,2022Q2,Ecosystem,bobjiang.eth,Salaries,4000.0,USDC,4000.0
0xa9f0f7adbf97b0643026cd4723ea1115d8c43dba68ce2682816b2f2db5225966,2022-05-10,2022Q2,Ecosystem,10k Club,Eco. Grants,10000.0,USDC,10000.0
0x335170d78dd22feb2ec78e9435b792d277fff6117d3c944d87a13baa00c1f7e2,2022-05-12,2022Q2,Ecosystem,danch.eth,Translators,700.0,USDC,700.0
0x7d282108397f7bff39797e15cd5c9141cb3f9c52938b52b4e5b396ad969650b8,2022-05-14,2022Q2,Community WG,poapathon.eth,IRL,250.0,USDC,250.0
0xad0a894e106c2a8b711b23dbf0ddf570d1681b537e3a28d33d6a87ce9dc876d3,2022-05-23,2022Q2,Community WG,0x6cfc59,Support,800.0,USDC,800.0
0xb75ebb2ab1eb1650ac78093b354c572a9975b487c87561ca65a06d1613732e43,2022-05-24,2022Q2,Community WG,limes.eth,Salaries,1500.0,USDC,1500.0
0x849e69b96c34ebaa2589659310cf140f1dd2b04deaafbb08de1040988847ca09,2022-05-24,2022Q2,Community WG,coltron.eth,Support,2200.0,USDC,2200.0
0x464485d62b2872726744f8cc913b5a3350ea34db4a394cbc48dc9069bb49638a,2022-05-24,2022Q2,Community WG,alisha.eth,Support,2002.0,USDC,2002.0
0x08919738db31785d90f37ce04d7842eaa47b94105bdb2f2faf789cb74d1874d5,2022-05-24,2022Q2,Community WG,0xfd1bb5,Support,900.0,USDC,900.0
0xe7a6733179a008358bb80e0fe9e450447adceb3e92d6b8d411223697b4bf498b,2022-05-24,2022Q2,Community WG,endlessness.eth,Support,600.0,USDC,600.0
0x734d6f836c5fc60de499bb2933b24e7e8494cbf26eb598a41ac596e2877de58a,2022-05-26,2022Q2,Public Goods,sumedha.eth,Salaries,5000.0,USDC,5000.0
0x24b7223f38c76b0725893dddaf6d358ddd611ba57c77043cedaaaf9141418b00,2022-05-26,2022Q2,Public Goods,NounsPropHouse,PG Grants,5000.0,USDC,5000.0
0x4eb929a26955bad7255ad0428fccf354bcdcc0a23a5c0ab6d1820200110f62c0,2022-05-28,2022Q2,Community WG,coltron.eth,Salaries,3500.0,USDC,3500.0
0x4eb929a26955bad7255ad0428fccf354bcdcc0a23a5c0ab6d1820200110f62c0,2022-05-28,2022Q2,Community WG,coltron.eth,Salaries,3000.0,USDC,3000.0
0x88a5543b6d402e6869eb233cb18d0d8d20c82e3c4352e0642eff444a71f834ff,2022-05-28,2022Q2,Community WG,validator.eth,Salaries,2055.68,USDC,2055.68
0x4eb929a26955bad7255ad0428fccf354bcdcc0a23a5c0ab6d1820200110f62c0,2022-05-28,2022Q2,Community WG,spencecoin.eth,Salaries,1000.0,USDC,1000.0
0x4eb929a26955bad7255ad0428fccf354bcdcc0a23a5c0ab6d1820200110f62c0,2022-05-28,2022Q2,Community WG,limes.eth,Salaries,1000.0,USDC,1000.0
0x88a5543b6d402e6869eb233cb18d0d8d20c82e3c4352e0642eff444a71f834ff,2022-05-28,2022Q2,Community WG,coltron.eth,Salaries,129.38,USDC,129.38
0xcb7a1feaeb39fc59ad6fe732883fe0b49f4928efefdb96f4c40e5d46466d115a,2022-05-28,2022Q2,Community WG,estmcmxci.eth,Communications,400.0,USDC,400.0
0xcb7a1feaeb39fc59ad6fe732883fe0b49f4928efefdb96f4c40e5d46466d115a,2022-05-28,2022Q2,Community WG,daylon.eth,Communications,400.0,USDC,400.0
0x67683a964896a6ee919e8f27d922ac575647bdcc8a0f0761bdb6d059611f1d65,2022-05-28,2022Q2,Community WG,maintainer.eth,Communications,180.0,USDC,180.0
0xcb7a1feaeb39fc59ad6fe732883fe0b49f4928efefdb96f4c40e5d46466d115a,2022-05-28,2022Q2,Community WG,limes.eth,Communications,150.0,USDC,150.0
0xcb7a1feaeb39fc59ad6fe732883fe0b49f4928efefdb96f4c40e5d46466d115a,2022-05-28,2022Q2,Community WG,coltron.eth,Communications,149.566258,USDC,149.566258
0xc7544ad0df96400253dcf54e03614f92432b86b4a74d620baa3b45df77e7c124,2022-05-28,2022Q2,Community WG,daylon.eth,Communications,4.0,ENS,106.44
0xc7544ad0df96400253dcf54e03614f92432b86b4a74d620baa3b45df77e7c124,2022-05-28,2022Q2,Community WG,estmcmxci.eth,Communications,2.0,ENS,53.22
0x4db304421c475c88d9be51bbda295a41ae2ee4fcee59716e903b2953f3ff5d80,2022-05-28,2022Q2,Community WG,vegayp.eth,Onboarding,470.0,USDC,470.0
0x4db304421c475c88d9be51bbda295a41ae2ee4fcee59716e903b2953f3ff5d80,2022-05-28,2022Q2,Community WG,vegayp.eth,Onboarding,180.0,USDC,180.0
0x75d7f7f08402796fc2ea8d91e0569b69b3feef10fa6ab6f435a183713a72fac5,2022-05-28,2022Q2,Community WG,zadok7.eth,Docs,330.0,USDC,330.0
0x75d7f7f08402796fc2ea8d91e0569b69b3feef10fa6ab6f435a183713a72fac5,2022-05-28,2022Q2,Community WG,zadok7.eth,Docs,180.0,USDC,180.0
0x16d27d47d92011c88c61857a1d4c2806f9b05d034075e4ea2dd9466232262b9a,2022-05-30,2022Q2,Ecosystem,gregskril.eth,Eco. Grants,11000.0,USDC,11000.0
0x16d27d47d92011c88c61857a1d4c2806f9b05d034075e4ea2dd9466232262b9a,2022-05-30,2022Q2,Ecosystem,gregskril.eth,Eco. Grants,3.0,ETH,5992.92
0x16d27d47d92011c88c61857a1d4c2806f9b05d034075e4ea2dd9466232262b9a,2022-05-30,2022Q2,Ecosystem,gregskril.eth,Eco. Grants,300.0,ENS,3788.93
0x580f4a60dac647cd046a152045ab587aae9bcc205e0a1df89b3f57c814bcb135,2022-05-30,2022Q2,Ecosystem,ENS Research,Eco. Grants,2000.0,USDC,2000.0
0x580f4a60dac647cd046a152045ab587aae9bcc205e0a1df89b3f57c814bcb135,2022-05-30,2022Q2,Ecosystem,ENS Research,Eco. Grants,100.0,ENS,1262.98
0xa4c97fd56caa8aaf357b9b6f814c1140607df489a69dd3effd9df9b090b7e326,2022-06-02,2022Q2,Community WG,0xfd1bb5,Support,3669.0,USDC,3669.0
0xa4c97fd56caa8aaf357b9b6f814c1140607df489a69dd3effd9df9b090b7e326,2022-06-02,2022Q2,Community WG,coltron.eth,Support,2212.0,USDC,2212.0
0xa4c97fd56caa8aaf357b9b6f814c1140607df489a69dd3effd9df9b090b7e326,2022-06-02,2022Q2,Community WG,0x6cfc59,Support,800.0,USDC,800.0
0xa4c97fd56caa8aaf357b9b6f814c1140607df489a69dd3effd9df9b090b7e326,2022-06-02,2022Q2,Community WG,endlessness.eth,Support,694.0,USDC,694.0
0x6481f86b496191ec98fcf2c4241ddba641f29a825ba2b4d1024f198480d919bd,2022-06-05,2022Q2,Ecosystem,SIWE,SIWE,250000.0,USDC,250000.0
0x2128fd8837c496d69a6d8b7a79ae321d90426226774f979f59c011419fa2bfe0,2022-06-08,2022Q2,Metagov,Tally,DAO Tooling,17000.0,USDC,17000.0
0xc7ef4fbf4b8cf4ee7aa2b86e8831f32a02d1fc555a20e2ed3672d9e2b06f8ed5,2022-06-16,2022Q2,Ecosystem,stevegachau.eth,Eco. Grants,150.0,ENS,1200.04
0xb7777c681835fe3261648d69085ee441b5fc324a95aeebd8d72ce4a23202f8f0,2022-06-16,2022Q2,Ecosystem,raffy.eth,Eco. Grants,1.0,ETH,1067.1
0xc7ef4fbf4b8cf4ee7aa2b86e8831f32a02d1fc555a20e2ed3672d9e2b06f8ed5,2022-06-16,2022Q2,Ecosystem,stevegachau.eth,Eco. Grants,1000.0,USDC,1000.0
0xb7777c681835fe3261648d69085ee441b5fc324a95aeebd8d72ce4a23202f8f0,2022-06-16,2022Q2,Ecosystem,raffy.eth,Eco. Grants,100.0,ENS,800.02
0x547ced72eb560313e66b51938a27c4393c706baa2fbfa100c6533ac119f9bd2b,2022-06-16,2022Q2,Ecosystem,slobo.eth,Salaries,6000.0,USDC,6000.0
0x547ced72eb560313e66b51938a27c4393c706baa2fbfa100c6533ac119f9bd2b,2022-06-16,2022Q2,Ecosystem,ginge.eth,Salaries,2000.0,USDC,2000.0
0x547ced72eb560313e66b51938a27c4393c706baa2fbfa100c6533ac119f9bd2b,2022-06-16,2022Q2,Ecosystem,bobjiang.eth,Salaries,2000.0,USDC,2000.0
0xb7e613cfa0bcc27379c6c937c7df32b2540a07b71a7bac8a12d55934073bd61f,2022-06-21,2022Q2,DAO Wallet,Airdrop,Airdrop,200000.0,ENS,1805746.51
0x0de874cc084bf1fadd61f32831993f8577dd2afc1a6c036e099e9ec390ac6c60,2022-06-21,2022Q2,Public Goods,Gitcoin Multisig,Gitcoin Multisig,42000.0,USDC,42000.0
0x15b33f26832e8c7eb39448e94ddd13b48e73c22df414e1b9d55dabc1df540b2d,2022-07-01,2022Q3,Ecosystem,cryptowork.eth,Support,3720.340702,USDC,3720.340702
0x15b33f26832e8c7eb39448e94ddd13b48e73c22df414e1b9d55dabc1df540b2d,2022-07-01,2022Q3,Ecosystem,endlessness.eth,Support,3720.340701,USDC,3720.340701
0x15b33f26832e8c7eb39448e94ddd13b48e73c22df414e1b9d55dabc1df540b2d,2022-07-01,2022Q3,Ecosystem,0xfd1bb5,Support,3720.340701,USDC,3720.340701
0x15b33f26832e8c7eb39448e94ddd13b48e73c22df414e1b9d55dabc1df540b2d,2022-07-01,2022Q3,Ecosystem,coltron.eth,Support,2218.878523,USDC,2218.878523
0x15b33f26832e8c7eb39448e94ddd13b48e73c22df414e1b9d55dabc1df540b2d,2022-07-01,2022Q3,Ecosystem,0x6cfc59,Support,861.894139,USDC,861.894139
0x315bdd84efb4afe70c4fa0b0845c2ce1bc8dfe597978693aeeda86e98bf00e9f,2022-07-01,2022Q3,Ecosystem,coltron.eth,Community,3000.0,USDC,3000.0
0x315bdd84efb4afe70c4fa0b0845c2ce1bc8dfe597978693aeeda86e98bf00e9f,2022-07-01,2022Q3,Ecosystem,limes.eth,Community,1000.0,USDC,1000.0
0x315bdd84efb4afe70c4fa0b0845c2ce1bc8dfe597978693aeeda86e98bf00e9f,2022-07-01,2022Q3,Ecosystem,spencecoin.eth,Community,1000.0,USDC,1000.0
0xda9e8e12eda93d9b26610b1685f04f8ce1508c7e4e0b905570e82e0b5174a69b,2022-07-01,2022Q3,Ecosystem,estmcmxci.eth,Community,400.0,USDC,400.0
0x127c498076edeb7ef3585468b178000d4495cdb75b17257f2f5f9421cdbc85ef,2022-07-01,2022Q3,Ecosystem,coltron.eth,Community,338.0,USDC,338.0
0x23219567ab3a508a498f35e985864970e3be7f4fbc966ab6591d46c95da89693,2022-07-01,2022Q3,Ecosystem,vegayp.eth,Community,300.0,USDC,300.0
0x5c69b52be6c7b29adc33623c2e5598b110b2e2e2605af3d38a30dd09c7f56ce6,2022-07-01,2022Q3,Ecosystem,vegayp.eth,Community,170.0,USDC,170.0
Dissolution,2022-07-01,2022Q3,Community WG,Ecosystem,Ecosystem,486.0,ENS,4332.0
Dissolution,2022-07-01,2022Q3,Community WG,Ecosystem,Ecosystem,54000.0,USDC,54000.0
0xd8a0754449941fc177f41946c7553c819eac0f0c2a6b3d312b57435e4a4d4a39,2022-07-02,2022Q3,Ecosystem,ENS Labs,Hackathons,5000.0,USDC,5000.0
0x68646dbe6e474d3f8233484d10c612cd0ca5f2b80b8ba2866e9de0b3f1fd4fec,2022-07-02,2022Q3,Ecosystem,supplanter.eth,Community,2750.0,USDC,2750.0
0xfce55b830924c26ce9f086d813af48949a57051890f634238652db4e438aedc3,2022-07-02,2022Q3,Ecosystem,estmcmxci.eth,Community,50.0,USDC,50.0
0xd2077e9073674340209c1ae89605ae9f49a88b84c0e17b32d056d7009cd53d35,2022-07-13,2022Q3,Ecosystem,slobo.eth,IRL,2000.0,USDC,2000.0
0xd2077e9073674340209c1ae89605ae9f49a88b84c0e17b32d056d7009cd53d35,2022-07-13,2022Q3,Ecosystem,limes.eth,IRL,2000.0,USDC,2000.0
0xd2077e9073674340209c1ae89605ae9f49a88b84c0e17b32d056d7009cd53d35,2022-07-13,2022Q3,Ecosystem,coltron.eth,IRL,2000.0,USDC,2000.0
0x7c5cbb7c569f50300ed015b3bcfcb304bea6a94b65767fc32eeeabc688bf8378,2022-07-16,2022Q3,DAO Wallet,ENS Labs,ENS Labs,2263309.399946,USDC,2263309.399946
0x1f638d8db1a9a0a47f92f889a7b6b5b3a172b8ac9ff25bebe9dd4d593bdaae80,2022-08-01,2022Q3,Ecosystem,0xfd1bb5,Support,6659.323052,USDC,6659.323052
0x1f638d8db1a9a0a47f92f889a7b6b5b3a172b8ac9ff25bebe9dd4d593bdaae80,2022-08-01,2022Q3,Ecosystem,endlessness.eth,Support,4339.074705,USDC,4339.074705
0x1f638d8db1a9a0a47f92f889a7b6b5b3a172b8ac9ff25bebe9dd4d593bdaae80,2022-08-01,2022Q3,Ecosystem,0x6fe24c,Support,3610.054076,USDC,3610.054076
0x1f638d8db1a9a0a47f92f889a7b6b5b3a172b8ac9ff25bebe9dd4d593bdaae80,2022-08-01,2022Q3,Ecosystem,0x6cfc59,Support,981.373923,USDC,981.373923
0x3ac42d3ddd1690e46e87242834d0e7fa8ee5a0aefc9df64baa74ba503a78903b,2022-08-03,2022Q3,Public Goods,CoW Swap,CoW Swap,8251.406332,USDC,8251.406332
0xf9e75660aba84f1bf0b9c9a8cc5a090afe632db42e2ffbf46ed0e988870f6080,2022-08-03,2022Q3,Public Goods,joycelai.eth,PG Small Grants,1.0,ETH,1626.8
0xcdcbb466adc24cef64ef842a3cae60776c6d30cffbe6c3ccb6ddc10aad82b28f,2022-08-03,2022Q3,Public Goods,Blockful,PG Small Grants,1.0,ETH,1626.8
0xdb09bc17245e6825fbf234d12185b02d4519d8189ea6e06bafe52773f2f84de7,2022-08-03,2022Q3,Public Goods,rahs.eth,PG Small Grants,1.0,ETH,1626.8
0x240f8d16cb9ed50b4f9042cd5c897a7280d0f080af09ef707f1d7220587299ff,2022-08-03,2022Q3,Public Goods,frolic.eth,PG Small Grants,1.0,ETH,1626.8
0x60e9261c77f5f9286372377216e9d9bc7194885a0cf6c4b6a12e18396184b622,2022-08-03,2022Q3,Public Goods,enspunks.eth,PG Small Grants,1.0,ETH,1626.8
0x15b5fc085454f9498f74233c865322bca13bbdafbac354fa875aa2c9c3003290,2022-08-03,2022Q3,Public Goods,NounsPropHouse,PG Grants,5000.0,USDC,5000.0
0x3ac42d3ddd1690e46e87242834d0e7fa8ee5a0aefc9df64baa74ba503a78903b,2022-08-03,2022Q3,CoW Swap,Public Goods,Public Goods,5.0,ETH,8134.02
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Ecosystem,Ecosystem,156.0,ETH,302019.12
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Ecosystem,Ecosystem,42500.0,ENS,617138.01
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Ecosystem,Ecosystem,1553000.0,USDC,1553000.0
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Public Goods,Public Goods,200.0,ENS,2904.18
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Public Goods,Public Goods,90.0,ETH,174241.8
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Public Goods,Public Goods,333800.0,USDC,333800.0
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Metagov,Metagov,25.0,ETH,48400.5
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Metagov,Metagov,15500.0,ENS,225073.86
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14,2022Q3,DAO Wallet,Metagov,Metagov,402000.0,USDC,402000.0
0x6649b1f557f4bfa34a7a6274fe5bad517de55a9dc180dd5d23051442091b54e1,2022-08-18,2022Q3,Ecosystem,estmcmxci.eth,Community,1200.840588,USDC,1200.840588
0x182c37099785826fb28753a97075fbd01d10bca9647aba2889ae632b434c42bb,2022-08-18,2022Q3,Ecosystem,vegayp.eth,Community,330.0,USDC,330.0
0xaf7ab9615ae51d3960521b92cd24aad15a7ad83ab61299bf1fd7fdfdefec3238,2022-08-18,2022Q3,Ecosystem,generalmagic.eth,Merch,6250.0,USDC,6250.0
0xe97106fec25cbb584f366b8fc83eb876782917ba7455314712c03d089eb8c677,2022-08-19,2022Q3,Metagov,coltron.eth,Salaries,9665.0,USDC,9665.0
0xe97106fec25cbb584f366b8fc83eb876782917ba7455314712c03d089eb8c677,2022-08-19,2022Q3,Metagov,slobo.eth,Salaries,7000.0,USDC,7000.0
0xe97106fec25cbb584f366b8fc83eb876782917ba7455314712c03d089eb8c677,2022-08-19,2022Q3,Metagov,anthonyware.eth,Salaries,5000.0,USDC,5000.0
0xe97106fec25cbb584f366b8fc83eb876782917ba7455314712c03d089eb8c677,2022-08-19,2022Q3,Metagov,simona.eth,Salaries,1500.0,USDC,1500.0
0xe97106fec25cbb584f366b8fc83eb876782917ba7455314712c03d089eb8c677,2022-08-19,2022Q3,Metagov,ceresstation.eth,Salaries,1500.0,USDC,1500.0
0xe97106fec25cbb584f366b8fc83eb876782917ba7455314712c03d089eb8c677,2022-08-19,2022Q3,Metagov,bobjiang.eth,Salaries,1500.0,USDC,1500.0
0xa399034cf6052a98551130d54741550481f67f309a830572c3a558715765dcbb,2022-08-19,2022Q3,Metagov,mmurthy.eth,DAO Tooling,5000.0,USDC,5000.0
0x47d973727a5e8d9e7cacb2a11e26514d0ff74360618b3f40ed15b855a6b11e99,2022-08-19,2022Q3,Metagov,estmcmxci.eth,Governance,250.0,ENS,3201.91
0x47d973727a5e8d9e7cacb2a11e26514d0ff74360618b3f40ed15b855a6b11e99,2022-08-19,2022Q3,Metagov,estmcmxci.eth,Governance,1500.0,USDC,1500.0
0x50fa04ba93c618a2be336d1cfcb7648c3dc3402d3a61be5bb2862a86c25b509a,2022-08-23,2022Q3,Ecosystem,estmcmxci.eth,Translators,1281.0,USDC,1281.0
0x9f67cb4d8f22af403498ab057c4f86f85c27c3da840b6f645af30d068f3cc6ea,2022-08-24,2022Q3,Ecosystem,Nimi,Eco. Grants,100.0,ENS,1384.27
0xa7675915b1943fb465c7a5122cb23e3eca487a9cb04e3244aaf532969c0a451e,2022-08-26,2022Q3,Ecosystem,Nimi,Eco. Grants,8000.0,USDC,8000.0
0xa7675915b1943fb465c7a5122cb23e3eca487a9cb04e3244aaf532969c0a451e,2022-08-26,2022Q3,Ecosystem,Nimi,Eco. Grants,100.0,ENS,1241.6
0xaf5c162c6a95ef4bc28f8f4d6dea5acb3fd8b9dc6aeeded556f31a80a66b4063,2022-08-27,2022Q3,Metagov,mmurthy.eth,DAO Tooling,5000.0,USDC,5000.0
0xa690f99a5ae49912930ac46ad03d0f0a0170e586c5a250f7d0f7ec64909b121e,2022-08-30,2022Q3,Ecosystem,Nimi,Websites,8000.0,USDC,8000.0
0xb5ed18ef0f51dcd30cd28c237baa3578df96d0196c6c1b1e12dbbef540237b36,2022-08-31,2022Q3,Ecosystem,estmcmxci.eth,Community,650.0,USDC,650.0
0xb5ed18ef0f51dcd30cd28c237baa3578df96d0196c6c1b1e12dbbef540237b36,2022-08-31,2022Q3,Ecosystem,daylon.eth,Community,650.0,USDC,650.0
0x294a549641431183b8e96cedfb8a824d7102504976d6278d318094c9bf658d75,2022-08-31,2022Q3,Ecosystem,estmcmxci.eth,IRL,560.0,USDC,560.0
0xaa89b8a31aa459819630bdcb39ff0cdda0d978ac2e38976615439e18af6b7bc5,2022-09-02,2022Q3,Ecosystem,0xfd1bb5,Support,6650.0,USDC,6650.0
0xaa89b8a31aa459819630bdcb39ff0cdda0d978ac2e38976615439e18af6b7bc5,2022-09-02,2022Q3,Ecosystem,endlessness.eth,Support,5205.0,USDC,5205.0
0xaa89b8a31aa459819630bdcb39ff0cdda0d978ac2e38976615439e18af6b7bc5,2022-09-02,2022Q3,Ecosystem,0x6fe24c,Support,4805.0,USDC,4805.0
0xaa89b8a31aa459819630bdcb39ff0cdda0d978ac2e38976615439e18af6b7bc5,2022-09-02,2022Q3,Ecosystem,blackcoin.eth,Support,1542.0,USDC,1542.0
0xd61509cf6fb5cc26e25534a6d9df1f34e6ae3ef63cb11b78805f71761602b02e,2022-09-04,2022Q3,Metagov,coltron.eth,Salaries,9665.0,USDC,9665.0
0xd61509cf6fb5cc26e25534a6d9df1f34e6ae3ef63cb11b78805f71761602b02e,2022-09-04,2022Q3,Metagov,slobo.eth,Salaries,7000.0,USDC,7000.0
0xd61509cf6fb5cc26e25534a6d9df1f34e6ae3ef63cb11b78805f71761602b02e,2022-09-04,2022Q3,Metagov,anthonyware.eth,Salaries,5000.0,USDC,5000.0
0xd61509cf6fb5cc26e25534a6d9df1f34e6ae3ef63cb11b78805f71761602b02e,2022-09-04,2022Q3,Metagov,bobjiang.eth,Salaries,1500.0,USDC,1500.0
0xd61509cf6fb5cc26e25534a6d9df1f34e6ae3ef63cb11b78805f71761602b02e,2022-09-04,2022Q3,Metagov,simona.eth,Salaries,1500.0,USDC,1500.0
0xd61509cf6fb5cc26e25534a6d9df1f34e6ae3ef63cb11b78805f71761602b02e,2022-09-04,2022Q3,Metagov,ceresstation.eth,Salaries,1500.0,USDC,1500.0
0x44e1715ccabafe202857686bd24bca9ebb7fde6ccee824e4bffa2d2e46610b3f,2022-09-09,2022Q3,Ecosystem,ETHLimo,Eco. Grants,60000.0,USDC,60000.0
0x44e1715ccabafe202857686bd24bca9ebb7fde6ccee824e4bffa2d2e46610b3f,2022-09-09,2022Q3,Ecosystem,ETHLimo,Eco. Grants,3000.0,ENS,46174.12
0x44e1715ccabafe202857686bd24bca9ebb7fde6ccee824e4bffa2d2e46610b3f,2022-09-09,2022Q3,Ecosystem,ETHLimo,Eco. Grants,10.0,ETH,17193.5
0x306ec88c1c1df3221e212163d6707f929521d99fa6f88cac80e6d8d81a910397,2022-09-09,2022Q3,Ecosystem,gregskril.eth,Fellowship,49990.3488,USDC,49990.3488
0x3a6e105f98cfc710235f9f16ede0b715653c14967beada8944e99ef25ffc79d1,2022-09-22,2022Q3,Public Goods,Gitcoin Multisig,Gitcoin Multisig,100000.0,USDC,100000.0
0x4609422b2aad8c21236c163fa412c8ace9cd5ad046e755e2608886e604f398e7,2022-09-23,2022Q3,Ecosystem,Gitcoin Multisig,Gitcoin Grants,69420.0,USDC,69420.0
0x5580d8bd4dae543084e3f5f583a8d17cbfbda0410627e39153c9d068d7fd6e9e,2022-09-24,2022Q3,Ecosystem,leticiaferraz.eth,Translators,1487.0,USDC,1487.0
0x7a5201b1a5d1f0e2503e4abf1e82478e836b2559717ad8407c1364b65d90117e,2022-09-28,2022Q3,Ecosystem,daylon.eth,Community,500.0,USDC,500.0
0x7a5201b1a5d1f0e2503e4abf1e82478e836b2559717ad8407c1364b65d90117e,2022-09-28,2022Q3,Ecosystem,estmcmxci.eth,Community,150.0,USDC,150.0
0x37e5da9b27cb589bac3d4d4670687bf1a9f39a6bed59760bab354843b7b379d9,2022-09-29,2022Q3,Ecosystem,hodl.esf.eth,Eco. Grants,20000.0,USDC,20000.0
0x3cbf93527e747c04755893e1f4dec4cc175ab01ec487214827b7bfcd5916f9bc,2022-09-29,2022Q3,Ecosystem,stevegachau.eth,Eco. Grants,8000.0,USDC,8000.0
0x37e5da9b27cb589bac3d4d4670687bf1a9f39a6bed59760bab354843b7b379d9,2022-09-29,2022Q3,Ecosystem,hodl.esf.eth,Eco. Grants,250.0,ENS,3935.13
0xa9389468ec3037349473f067cf176b3accb4ab3419a07ad50af6c12371710692,2022-09-29,2022Q3,Ecosystem,0xfd1bb5,Support,6650.0,USDC,6650.0
0xa9389468ec3037349473f067cf176b3accb4ab3419a07ad50af6c12371710692,2022-09-29,2022Q3,Ecosystem,endlessness.eth,Support,5205.0,USDC,5205.0
0xa9389468ec3037349473f067cf176b3accb4ab3419a07ad50af6c12371710692,2022-09-29,2022Q3,Ecosystem,0x6fe24c,Support,5205.0,USDC,5205.0
0xa9389468ec3037349473f067cf176b3accb4ab3419a07ad50af6c12371710692,2022-09-29,2022Q3,Ecosystem,blackcoin.eth,Support,1542.0,USDC,1542.0
0x48d622b4e0e1a592cea56c5809fc3712c4af838d1ed992cf12e46fa7d50bac89,2022-09-29,2022Q3,Ecosystem,ETHGlobal,Hackathons,30000.0,USDC,30000.0
